OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
42053,Market St&2nd St N-NS/SI,MRKT.2S0,MRKT.2ST,5639,37.789353,-122.401306,0,2ND ST,MARKET ST,NS,NO,SI,0,20230512124615,14812568,141,None,POINT (-122.401306 37.789352),108,108,6,10,8
43733,19th Ave& Winston Dr NW-NS/SB,19AVWIN2,None,7448,37.727258,-122.475098,0,WINSTON DR,19TH AVE,None,None,None,0,20230512124615,14819353,141,None,POINT (-122.4751 37.727257),41,41,10,8,16
40882,8th St & Market St S-FS/BZ,8STMRK0,8STMRKT,3209,37.778498,-122.414597,0,MARKET ST,8TH ST,FS,SO,BZ,1,20230512124615,14808468,141,None,POINT (-122.4146 37.7785),32,32,5,10,34
43319,Teresita Blvd&Reposa Way N-FS/SB,TERERPS1,TERERPSA,6678,37.740975,-122.449223,0,REPOSA WAY,TERESITA BLVD,FS,NO,None,0,20230512124615,14818958,141,None,POINT (-122.44923 37.740974),72,72,9,8,41
42159,Market St&Laguna St N-NS/SI,MRKTLGN0,MRKTLGNA,5681,37.770953,-122.424666,0,LAGUNA ST,MARKET ST,NS,NO,SI,0,20230512124615,14812879,141,None,POINT (-122.42467 37.770954),27,27,1,5,9
43042,Sloat Blvd&19th Ave NE-NS/BZ,SLOA19A0,SLOA19AV,6435,37.73478,-122.474493,0,19TH AVE,SLOAT BLVD,NS,NE,BZ,1,20230512124615,14815718,141,None,POINT (-122.474495 37.73478),46,46,10,8,41
42207,Laguna Honda Bl&Clarendon Ave SW-FS,LGHNCLD0,LGHNCLDN,4878,37.751119,-122.461346,0,CLARENDON AVE,LAGUNA HONDA BLVD,MB,NE,None,0,20230512124615,14813618,141,None,POINT (-122.46135 37.751118),45,45,7,8,41
43788,San Bruno Ave&Paul Ave SE-NS/PS,SBROPAU0,SBROPAUL,6363,37.723647,-122.401863,0,PAUL AVE,SAN BRUNO AVE,NS,SE,None,0,20230512124615,14817897,141,None,POINT (-122.40186 37.723648),91,91,2,2,25
42020,Mission St&Trumbull St SE-NS/BZ,MISSTRU1,MISSTRUM,5624,37.73066,-122.42927,0,TRUMBULL ST,MISSION ST,NS,SE,BZ,1,20230512124615,14812266,141,None,POINT (-122.42927 37.73066),94,94,9,1,7
41717,Gilman Ave&Ingalls St E-NS/SB,GLMNING1,GLMNINGL,4785,37.72035,-122.391729,0,INGALLS ST,GILMAN AVE,NS,EA,None,0,20230512124615,14811373,141,None,POINT (-122.39173 37.72035),88,88,2,9,1
42708,Powell St&Lombard St SW-FS/BZ,POWLLOM0,POWLLOMB,6061,37.80281,-122.41146,0,LOMBARD ST,POWELL ST,FS,SW,BZ,1,20230512124615,14816825,141,None,POINT (-122.41146 37.80281),106,106,6,3,23
41127,California St&Front St NE-NS,CALIFRN0,CALIFRNT,3863,37.793438,-122.398643,0,FRONT ST,CALIFORNIA ST,NS,NE,None,0,20230512124615,14809404,141,None,POINT (-122.39864 37.793438),108,108,6,3,8
41659,Leavenworth St&Post St SE-NS/BB,LEAVPOS1,LEAVPOST,4869,37.787313,-122.414875,0,POST ST,LEAVENWORTH ST,NS,SE,BZ,1,20230512124615,14810869,141,None,POINT (-122.41487 37.78731),50,50,6,3,36
43865,Brotherhood Way&Grace Community Church NE-NS/SB,BRHDGRC0,,7801,37.714595,-122.480189,0,CHURCH ACCESS RD,BROTHERHOOD WY,,,,0,20230512124615,14819781,141,None,POINT (-122.48019 37.714596),42,42,10,8,16
41331,California St&Spruce St NE-NS/BZ,CALISPR0,CALISPRC,3896,37.786462,-122.453522,0,PARKER AVE,CALIFORNIA ST,NS,NE,BZ,1,20230512124615,14810255,141,None,POINT (-122.45352 37.78646),10,10,8,6,31
41364,Fulton St&40TH Ave SE-FS/BZ,FULT40A1,FULT40AV,4218,37.77179,-122.49991,0,40TH AVE,FULTON ST,FS,SE,FL,1,20230512124615,14810166,141,None,POINT (-122.49991 37.77179),9,9,8,4,12
41956,Jackson St&Hyde St NE-NS,JACKHYD0,JACKHYDE,5150,37.79464,-122.417994,0,HYDE ST,JACKSON ST,NS,NE,None,0,20230512124615,14811830,141,None,POINT (-122.41799 37.79464),16,16,6,3,32
43097,Quintara St&16th Ave SW-NS/PS,QUIN16A1,QUIN16AV,6137,37.74872,-122.47298,0,16TH AVE,QUINTARA ST,NS,SW,FL,0,20230512124615,14818794,141,None,POINT (-122.47298 37.74872),44,44,10,8,41
41238,Castro St&19TH St NW-NS/PS,CTRO19S0,CTRO19ST,4316,37.75939,-122.43491,0,19TH ST,CASTRO ST,NS,NW,None,0,20230512124615,14809818,141,None,POINT (-122.43491 37.75939),38,38,3,5,5
41199,Clay St&Montgomery St SE-FS/BZ,CLAYMTG1,CLAYMTGY,4025,37.794682,-122.40277,0,MONTGOMERY ST,CLAY ST,FS,SE,BZ,1,20230512124615,14809887,141,None,POINT (-122.40277 37.79468),108,108,6,3,6
42200,Columbus Ave&Mason St E-NS/BZ,COLMMAS0,COLMMASN,4115,37.802089,-122.41266,0,MASON ST,COLUMBUS AVE,NS,EA,BZ,1,20230512124615,14813587,141,None,POINT (-122.41266 37.80209),106,106,6,3,23
41157,Corbett Ave&Danvers St W-FS/SB,CRBTDAN0,CRBTDANV,4175,37.761327,-122.444078,0,DANVERS ST,CORBETT AVE,FS,WE,None,0,20230512124615,14809692,141,None,POINT (-122.44408 37.761326),115,115,7,5,5
40690,9th Ave&Ortega St NW-NS/PS,.9AVORT0,9AVORTG,3226,37.752939,-122.465631,0,ORTEGA ST,9TH AVE,NS,NW,None,0,20230512124615,14808372,141,None,POINT (-122.46563 37.752937),44,44,10,8,14
41093,30th Ave&Santiago St NW-NS/PS,30AVSNT0,30AVSNTG,3530,37.74451,-122.48765,0,SANTIAGO ST,30TH AVE,NS,NW,FL,0,20230512124615,14809296,141,None,POINT (-122.48765 37.74451),40,40,10,7,35
43682,Taylor St&Francisco St SE-NS,TAYLFNC0,TAYLFNCO,6646,37.804383,-122.414952,0,FRANCISCO ST,TAYLOR ST,NS,SE,None,0,20230512124615,14814760,141,None,POINT (-122.414955 37.804382),106,106,6,3,23
42413,16th St& Rhode Island St SW-NS/SI,16STRIS0,,7761,37.765994,-122.402856,,KANSAS ST,16TH ST,,,BZ,,20230512124615,14819667,141,None,POINT (-122.402855 37.765995),54,54,1,9,4
42028,Mission St&Beale St W-FS/BZ,MISSBEA0,MISSBEAL,5579,37.791144,-122.395916,0,BEALE ST,MISSION ST,FS,WE,BZ,1,20230512124615,14812317,141,None,POINT (-122.39592 37.791145),108,108,1,10,8
41438,Lawton St&Funston Ave SE-FS/PS,LAWTFUN1,LAWTFUNS,4859,37.7582,-122.47003,0,FUNSTON AVE,LAWTON ST,FS,SE,FL,0,20230512124615,14810468,141,None,POINT (-122.47003 37.7582),44,44,10,8,14
43598,Kiska Rd&Reardon Rd NE-NS,KISKREA0,KISKREAR,4817,37.73004,-122.37711,0,REARDON RD,KISKA RD,NS,NE,FL,0,20230512124615,14816215,141,None,POINT (-122.37711 37.73004),78,78,2,9,1
43533,Post St&Larkin St SE-FS/BZ,POSTLAR1,POSTLARK,6016,37.78705,-122.41772,0,LARKIN ST,POST ST,FS,SE,BZ,0,20230512124615,14819210,141,None,POINT (-122.41772 37.78705),50,50,6,10,36
41985,King St&2nd St W-NS/SI,KING.2SW,KING.2ST,5237,37.779621,-122.389824,0,02ND ST,KING ST,NS,WE,SI,0,20230512124615,14812401,141,None,POINT (-122.389824 37.77962),31,31,1,10,4
41961,Hyde St&Green St E-MI,HYDEGRE0,HYDEGREN,5074,37.798308,-122.418784,0,GREEN ST,HYDE ST,MI,EA,None,0,20230512124615,14811841,141,None,POINT (-122.418785 37.79831),107,107,6,3,32
40918,Vicente St&West Portal Ave N-FS/BZ,VCTEW.P1,None,8085,37.739849,-122.467117,0,WEST PORTAL AVE,VICENTE ST,None,None,None,0,20230512124615,14809059,141,None,POINT (-122.46712 37.73985),46,46,10,8,41
43700,Saint Francis&San Fernando SW-NS/SB,STFRSNF1,STFRSNFR,6508,37.734709,-122.469797,0,SAN FERNANDO WAY,SAINT FRANCIS BLVD,NS,SW,None,0,20230512124615,14816255,141,None,POINT (-122.469795 37.73471),116,116,10,8,41
43812,Quintara St&17th Ave NE-NS/SB,QUIN17AV,None,7573,37.748833,-122.473799,0,17TH AVE,QUINTARA ST,None,None,None,0,20230512124615,14819462,141,None,POINT (-122.4738 37.748833),44,44,10,8,14
42931,Silver Ave&Revere Ave W-FS/PS,SILVRVR1,SILVRVRE,6420,37.736361,-122.398888,0,REVERE AVE,SILVER AVE,FS,WE,None,0,20230512124615,14818577,141,None,POINT (-122.39889 37.736362),87,87,2,9,1
42015,Mission St&Flournoy St N-NS/PS,MISSFLN0,MISSFLNY,5588,37.70682,-122.45906,0,FLOURNOY ST,MISSION ST,NS,NO,None,0,20230512124615,14812250,141,None,POINT (-122.45906 37.70682),,,,,
43104,Frederick St&Masonic Ave SW-NS/PS,FREDMSIC,FREDMSIC,7025,37.76735,-122.444823,0,MASONIC AVE,FREDERICK ST,NS,SW,None,0,20230512124615,14818810,141,None,POINT (-122.444824 37.76735),112,112,7,5,3
41462,Castro St&Elizabeth St W-MI/SB,CTROELI0,CTROELIZ,4333,37.752083,-122.434248,0,ELIZABETH ST,CASTRO ST,MI,WE,None,0,20230512124615,14810640,141,None,POINT (-122.43425 37.752083),84,84,3,5,22
40832,30th St&Sanchez St SW-NS/PS,30STSNC0,30STSNCZ,3544,37.74191,-122.42902,0,SANCHEZ ST,30TH ST,NS,SW,None,0,20230512124615,14808836,141,None,POINT (-122.42902 37.74191),59,59,9,5,10
41596,Folsom St&24TH St NE-FS/BB,FOLS24S1,FOLS24ST,4677,37.752757,-122.414024,0,24TH ST,FOLSOM ST,FS,NE,BZ,1,20230512124615,14810718,141,None,POINT (-122.414024 37.752758),53,53,3,2,20
42069,City College Pedestrian Bridge N-MB,OCENCCB1,OCENCCBR,5784,37.72304,-122.451448,0,SAN JOSE AVE,OCEAN AVE,MB,NO,SI,1,20230512124615,14812664,141,None,POINT (-122.45145 37.72304),95,95,9,8,24
43420,Silver Ave&Boylston St W-FS/PS,SILVBOY1,SILVBOYL,6396,37.730913,-122.410839,0,BOYLSTON ST,SILVER AVE,FS,WE,None,0,20230512124615,14817573,141,None,POINT (-122.410835 37.73091),91,91,2,2,25
42630,Pine St&Montgomery St NE-NS/SB,PINEMTG0,PINEMTGY,5944,37.791941,-122.402542,0,None,None,NS,NE,None,0,20230512124615,14818281,141,None,POINT (-122.40254 37.791943),108,108,6,3,8
40644,18th St&Castro St SE-FS/BZ,18STCTR0,18STCTRO,3326,37.760845,-122.434842,0,CASTRO ST,18TH ST,FS,SE,BZ,1,20230512124615,14808090,141,None,POINT (-122.434845 37.760845),38,38,3,5,5
41844,Hyde St&North Point St W-MI,HYDEN P1,HYDEN PT,5081,37.805705,-122.420455,0,NORTH POINT ST,HYDE ST,MI,WE,None,0,20230512124615,14811865,141,None,POINT (-122.420456 37.805706),98,98,6,6,32
41495,The Embarcadero&Bay St E-FS/SI,EMBRBA98,EMBR BAY,4501,37.806945,-122.406278,0,BAY ST,THE EMBARCADERO,FS,NE,SI,0,20230512124615,14810329,141,None,POINT (-122.40628 37.806946),99,99,6,3,23
41624,Fillmore St&Cervantes Blvd NW-NS,FILLCVT0,FILLCVTS,4610,37.802817,-122.436806,0,BAY ST,FILLMORE ST,NS,NW,BZ,0,20230512124615,14810805,141,None,POINT (-122.436806 37.80282),17,17,4,6,13
42235,Bayshore Blvd&Arleta Ave/Blanken Ave N-NS/SI,BSHRARB1,None,7395,37.712253,-122.402316,0,BLANKEN AVE,BAYSHORE BLVD,None,None,None,0,20230512124615,14813234,141,None,POINT (-122.40231 37.712254),89,89,9,9,1
41054,De Haro St&Mariposa St SE-NS/SB,DHROMAR1,DHROMARI,4357,37.763504,-122.401368,0,MARIPOSA ST,DE HARO ST,NS,SE,None,0,20230512124615,14809499,141,None,POINT (-122.40137 37.763504),54,54,2,9,26
42327,West Portal Station N-FS/SB,W.P..ST0,W.P..STA,6739,37.740991,-122.465766,0,ULLOA ST,MUNI METRO TNL,FS,NO,None,0,20230512124615,14814972,141,None,POINT (-122.46577 37.74099),46,46,10,8,41
42373,Stockton St&Lombard St SE-NS/PS,STOKLOM0,STOKLOMB,6519,37.80313,-122.40969,0,LOMBARD ST,STOCKTON ST,NS,SE,None,0,20230512124615,14816570,141,None,POINT (-122.40969 37.80313),106,106,6,3,23
43538,Roosevelt Way&15th St S-NS/SB,RSVT15ST,RSVT15ST,6233,37.766493,-122.439505,0,15TH ST,ROOSEVELT WAY,NS,SO,None,0,20230512124615,14819219,141,None,POINT (-122.43951 37.766495),113,113,7,5,5
41109,95 Buckingham Way SW-NS/SB,BUCK H91,BUCK H95,3798,37.72597,-122.47714,0,None,BUCKINGHAM WAY,NS,SW,None,0,20230512124615,14809340,141,None,POINT (-122.47714 37.72597),41,41,10,8,16
42502,Beverly St&Garfield St NW-NS/SB,BEVRGAR0,BEVRGARF,3689,37.719728,-122.471739,0,GARFIELD ST,BEVERLY ST,NS,NW,None,0,20230512124615,14816632,141,None,POINT (-122.47174 37.719727),64,64,10,1,24
40673,15th Ave&Pacheco St NW-NS/PS,15AVPAC0,15AVPACH,3264,37.75081,-122.47196,0,PACHECO ST,15TH AVE,NS,NW,FL,0,20230512124615,14808176,141,None,POINT (-122.47196 37.75081),44,44,10,8,14
43503,Teresita Blvd&Isola Way E-MB/SB,TEREISL1,TEREISLA,6672,37.74184,-122.450472,0,ISOLA WAY,TERESITA BLVD,MB,EA,None,0,20230512124615,14817653,141,None,POINT (-122.45047 37.74184),72,72,9,8,41
41750,Judah St&19th Ave NE-NS/SI,JUDA19A0,JUDA19AV,5199,37.761743,-122.476921,0,19TH AVE,JUDAH ST,NS,NE,SI,0,20230512124615,14811023,141,None,POINT (-122.47692 37.76174),109,109,10,7,14
43710,Sacramento St&Webster St SW-NS/BZ,SACOWEB1,SACOWEBS,6320,37.789987,-122.4325,0,WEBSTER ST,SACRAMENTO ST,NS,SW,BZ,1,20230512124615,14816280,141,None,POINT (-122.4325 37.789986),102,102,4,6,30
42055,Market St&Van Ness Ave N-NS/SI,MRKTV.N0,MRKTV.N.,5696,37.775198,-122.419252,0,SOUTH VAN NESS AVE,MARKET ST,NS,NO,SI,0,20230512124615,14812615,141,None,POINT (-122.41925 37.7752),21,21,1,10,36
41298,Crescent Ave&Andover St SW-NS/PS,CRESAND1,CRESANDV,4190,37.734832,-122.416942,0,ANDOVER ST,CRESCENT AVE,NS,SW,None,1,20230512124615,14810098,141,None,POINT (-122.41694 37.734833),61,61,9,2,2
42358,900 Teresita Blvd NE-NS/AB,TEREH900,TEREH900,6660,37.733953,-122.446359,0,None,TERESITA BLVD,NS,NE,AB,0,20230512124615,14816525,141,None,POINT (-122.44636 37.73395),72,72,9,8,41
41227,Geary St&Jones St NW-FS/BZ,GEARJON0,GEARJONE,4300,37.786769,-122.413332,0,JONES ST,GEARY ST,FS,NW,BZ,1,20230512124615,14809803,141,None,POINT (-122.41333 37.78677),50,50,6,3,36
41124,California St&10TH Ave SW-NS/BZ,CALI10A1,CALI10AV,3830,37.784551,-122.468963,0,10TH AVE,CALIFORNIA ST,NS,SW,BZ,0,20230512124615,14809390,141,None,POINT (-122.46896 37.78455),5,5,8,4,11
43735,Ocean Ave&Otsego Ave NE-NS/BZ,OCENOTSE,None,7638,37.723433,-122.440816,,OTSEGO AVE,OCEAN AVE,None,None,None,,20230512124615,14819370,141,None,POINT (-122.44082 37.723434),94,94,9,1,28
41953,Mission St&9th St E-FS/BZ,MISS 9S1,MISS 9ST,5542,37.77645,-122.41431,0,9TH ST,MISSION ST,FS,EA,BZ,0,20230512124615,14811822,141,None,POINT (-122.41431 37.77645),32,32,1,10,34
43554,Topeka Ave&Bridge View Dr E-NS,TPKABRV0,TPKABRVW,6702,37.7333,-122.39762,0,BRIDGE VIEW DR,TOPEKA AVE,NS,EA,FL,0,20230512124615,14814622,141,None,POINT (-122.39762 37.7333),87,87,2,9,1
42508,Cesar Chavez St&Florida St SW-NS/BZ,CHAVFLO1,CHAVFLOR,3930,37.74823,-122.40976,0,FLORIDA ST,CESAR CHAVEZ ST,NS,SW,BZ,0,20230512124615,14816660,141,None,POINT (-122.40976 37.74823),60,60,3,2,2
41277,Fulton St&Stanyan St SE-FS/BZ,FULTSTA1,FULTSTAN,4235,37.774756,-122.454519,0,STANYAN ST,FULTON ST,FS,SE,BZ,0,20230512124615,14810055,141,None,POINT (-122.45452 37.774757),12,12,7,4,18
43316,Market St&Church St N-NS/SI,MRKTCHU0,MRKTCHUR,5661,37.767705,-122.428778,0,14TH ST,MARKET ST,NS,NO,SI,0,20230512124615,14817464,141,None,POINT (-122.42878 37.767704),28,28,3,5,5
43186,Hampshire St&24th St SE-NS/SB,HAMP24S1,HAMP24ST,4964,37.752826,-122.407218,0,24TH ST,HAMPSHIRE ST,NS,SE,None,0,20230512124615,14817329,141,None,POINT (-122.40722 37.752827),53,53,3,2,20
42816,Wisconsin St&26th St NE-FS/PS,WISC26S1,WISC26ST,6962,37.7513,-122.39832,0,26TH ST,WISCONSIN ST,FS,NE,None,0,20230512124615,14818474,141,None,POINT (-122.39832 37.7513),54,54,2,9,26
42624,Polk St&Post St SE-FS/BZ,POLKPOS1,POLKPOST,5997,37.78703,-122.4199,0,HEMLOCK ST,POLK ST,NS,SE,BZ,0,20230512124615,14816786,141,None,POINT (-122.4199 37.78703),50,50,4,3,21
42460,Sacramento St&Hyde St NE-NS/BZ,SACOHYD0,SACOHYDE,6300,37.79199,-122.41749,0,HYDE ST,SACRAMENTO ST,NS,NE,BZ,0,20230512124615,14815069,141,None,POINT (-122.41749 37.79199),16,16,6,3,21
41640,Eucalyptus Dr&19TH Ave SE-FS/BZ,EUCA19A1,EUCA19AV,4545,37.731041,-122.474538,0,19TH AVE,EUCALYPTUS DR,FS,SE,BZ,0,20230512124615,14810835,141,None,POINT (-122.47454 37.73104),41,41,10,8,41
43146,Jackson St&Leavenworth St NE-NS,JACKLEA0,JACKLEAV,5154,37.794854,-122.416366,0,LEAVENWORTH ST,JACKSON ST,NS,NE,None,0,20230512124615,14814291,141,None,POINT (-122.41637 37.794853),16,16,6,3,21
42339,17th St&Cole St NE-NS/PS,17STCOLE,17STCOLE,3310,37.76168,-122.44898,0,COLE ST,17TH ST,NS,NE,None,0,20230512124615,14815017,141,None,POINT (-122.44898 37.76168),114,114,7,11,3
43112,Balboa St&19TH Ave NE-NS/BZ,BBOA19A0,BBOA19AV,3045,37.776662,-122.477912,0,19TH AVE,BALBOA ST,NS,NE,BZ,1,20230512124615,14818844,141,None,POINT (-122.47791 37.77666),5,5,8,4,29
43774,Fillmore St&Lombard St SE-NS/BZ,FILLLOM1,FILLLOMB,4626,37.799707,-122.435952,0,LOMBARD ST,FILLMORE ST,NS,SE,BZ,0,20230512124615,14814869,141,None,POINT (-122.43595 37.799706),15,15,4,6,13
41471,Geary Blvd&Spruce St NE-NS/BZ,GEARSPR0,GEARSPRC,4762,37.781849,-122.453075,0,SPRUCE ST,GEARY BLVD,NS,NE,BZ,0,20230512124615,14810674,141,None,POINT (-122.45307 37.78185),11,11,8,6,31
43689,Pacific Ave&Polk St NE-NS/BZ,PACFPOL1,PACFPOLK,5850,37.795114,-122.42148,0,POLK ST,PACIFIC AVE,NS,NE,None,1,20230512124615,14816221,141,None,POINT (-122.42148 37.795113),105,105,4,3,32
43235,Steiner St&Vallejo St SE-NS/PS,STEIVAL1,STEIVALL,6492,37.794911,-122.436669,0,VALLEJO ST,STEINER ST,NS,SE,None,0,20230512124615,14814316,141,None,POINT (-122.43667 37.79491),102,102,4,6,30
41656,Leavenworth St&Geary St SE-NS/BZ,LEAVGEA1,LEAVGEAR,4865,37.78643,-122.4147,0,GEARY BLVD,LEAVENWORTH ST,NS,SE,BZ,1,20230512124615,14810866,141,None,POINT (-122.4147 37.78643),20,20,5,10,36
41925,Powell Station Inbound,POWL ST1,POWL STA,5417,37.784653,-122.407086,0,ELLIS ST,MARKET ST,,,,0,20230512124615,14812026,141,None,POINT (-122.40709 37.784653),32,32,5,10,34
40946,46 Addison St E-MB/SB,ADDIH460,ADDIH 46,3613,37.737735,-122.431009,0,None,ADDISON ST,MB,EA,None,0,20230512124615,14809244,141,None,POINT (-122.43101 37.737736),59,59,9,5,10
43692,Geary Blvd&17TH Ave NE-NS/BZ,GEAR17A0,GEAR17AV,4263,37.780597,-122.476045,0,17TH AVE,GEARY BLVD,NS,NE,BZ,0,20230512124615,14816228,141,None,POINT (-122.47604 37.780598),5,5,8,4,29
43783,Market St&Beale St E-FS/BZ,MRKTBEA1,MRKTBEAL,5658,37.792572,-122.397016,0,BEALE ST,MARKET ST,FS,EA,BZ,1,20230512124615,14816389,141,None,POINT (-122.39702 37.792572),108,108,6,10,8
42743,Union St&Larkin St NE-NS/BZ,UNINLAR0,UNINLARK,6766,37.799066,-122.420607,0,LARKIN ST,UNION ST,NS,NE,BZ,0,20230512124615,14818393,141,None,POINT (-122.42061 37.799065),107,107,6,6,32
41667,Innes Ave&Arelious Walker St W-NS//PS,INESARE0,INESFTCH,5100,37.730932,-122.374035,0,FITCH ST,INNES AVE,NS,WE,None,0,20230512124615,14811091,141,None,POINT (-122.37404 37.73093),78,78,2,9,1
43332,Broderick St&Beach St SE-NS/SB,BDRKBEC0,BDRKBECH,3074,37.803415,-122.445176,0,BEACH ST,BRODERICK ST,NS,SE,None,0,20230512124615,14818984,141,None,POINT (-122.445175 37.803413),17,17,4,6,13
41799,Lombard St&Lyon St SE-FS/SB,LOMBLYO0,LOMBLYON,5283,37.798418,-122.447137,0,LYON ST,LOMBARD ST,FS,SE,None,0,20230512124615,14811748,141,None,POINT (-122.447136 37.798416),14,14,4,6,13
41501,Diamond St&28TH St SW-FS/SB,DIAM28S0,DIAM28ST,4379,37.74465,-122.435762,0,28TH ST,DIAMOND ST,FS,SW,None,0,20230512124615,14810351,141,None,POINT (-122.43576 37.74465),57,57,9,5,22
40707,6th Ave&Geary Blvd SE-NS/BZ,.6AVGEA1,6AVGEAR,3184,37.780876,-122.464182,0,GEARY BLVD,6TH AVE,NS,SE,BZ,1,20230512124615,14808403,141,None,POINT (-122.46418 37.780876),5,5,8,4,11
42799,Revere Ave&Jennings St W-NS,RVREJEN0,RVREJENN,6252,37.72956,-122.38656,0,JENNINGS ST,REVERE AVE,NS,WE,FL,0,20230512124615,14816933,141,None,POINT (-122.38656 37.72956),86,86,2,9,1
42785,California St&Montgomery St NE-NS,CALIMTG1,CALIMTGY,3883,37.792931,-122.402622,0,MONTGOMERY ST,CALIFORNIA ST,NS,SW,None,0,20230512124615,14815418,141,None,POINT (-122.40262 37.79293),108,108,6,3,8
41416,Grafton Ave&Granada Ave SW-NS/SB,GRAFGND0,GRAFGNDA,4910,37.719962,-122.457251,0,GRANADA AVE,GRAFTON AVE,NS,SW,None,0,20230512124615,14810434,141,None,POINT (-122.45725 37.719963),64,64,10,1,24
41793,Keith St&Oakdale Ave N-NS/PS,KETHOAK1,KETHOAKD,5232,37.732581,-122.386634,0,OAKDALE AVE,KEITH ST,NS,NO,None,0,20230512124615,14811721,141,None,POINT (-122.386635 37.732582),86,86,2,9,1
41358,Divisadero St&McAllister St SW-FS,DIVIMCA0,DIVIMCAL,4429,37.777682,-122.438415,0,MCALLISTER ST,DIVISADERO ST,FS,SW,BZ,0,20230512124615,14810131,141,None,POINT (-122.438416 37.777683),97,97,4,11,39
42449,Geary Blvd & Fillmore St SE-MB/BZ,GEARFLM1,,7954,37.784382,-122.432052,,FILLMORE ST,GEARY BLVD,,,,,20230512124615,14819739,141,None,POINT (-122.43205 37.78438),101,101,4,11,39
40653,23rd St&Vermont St SW-NS/BZ,23STVRM1,23STVRMT,3456,37.754395,-122.403631,0,VERMONT ST,23RD ST,NS,SW,BZ,1,20230512124615,14808116,141,None,POINT (-122.40363 37.754395),54,54,3,9,20
41042,Cortland Ave&Andover St NE-NS/PS,CORTAND1,CORTANDV,4142,37.73909,-122.41639,0,ANDOVER ST,CORTLAND AVE,NS,NE,None,0,20230512124615,14809484,141,None,POINT (-122.41639 37.73909),83,83,9,2,2
43750,North Point St&Hyde St NE-NS/BZ,N.PTHYD1,N.PTHYDE,5458,37.805803,-122.420226,0,HYDE ST,NORTH POINT ST,NS,NE,BZ,1,20230512124615,14814795,141,None,POINT (-122.42023 37.8058),99,99,6,6,32
42844,Hayes St&Divisadero St SW-NS/BZ,HAYSDIV1,HAYSDIVI,4992,37.774898,-122.437911,0,BRODERICK ST,HAYES ST,NS,SW,BZ,1,20230512124615,14813923,141,None,POINT (-122.43791 37.7749),24,24,7,11,9
43206,Geary Blvd&30TH Ave SW-NS/BZ,GEAR30A1,GEAR30AV,4274,37.779727,-122.49019,0,30TH AVE,GEARY BLVD,NS,SW,BZ,1,20230512124615,14817388,141,None,POINT (-122.49019 37.779728),8,8,8,4,29
42301,Avenue H&13TH St. SE-NS/SB,AVEH13TH,None,7558,37.828276,-122.371758,0,13TH TI ST,AVENUE H,None,None,None,0,20230512124615,14819561,141,None,POINT (-122.37176 37.828278),36,36,1,10,37
42940,46th Ave&Wawona St SE-NS/BZ,46AVWAW1,46AVWAWO,3604,37.736108,-122.504141,0,WAWONA ST,46TH AVE,NS,SE,BZ,0,20230512124615,14818601,141,None,POINT (-122.50414 37.736107),40,40,10,7,35
41599,Felton St&Amherst St NE-NS,FELTAMS0,FELTAMST,4581,37.72702,-122.41634,0,AMHERST ST,FELTON ST,NS,NE,FL,0,20230512124615,14810729,141,None,POINT (-122.41634 37.72702),92,92,2,2,7
42651,Sutter St&Divisadero St SE-FS/BZ,SUTTDIV1,SUTTDIVI,6590,37.785259,-122.43943,0,DIVISADERO ST,SUTTER ST,FS,SE,BZ,1,20230512124615,14813762,141,None,POINT (-122.43943 37.78526),103,103,4,11,15
43669,Geneva Ave&Rio Verde St NE-NS/SB,GNVARVD1,None,7127,37.707136,-122.415706,0,RIO VERDE ST,GENEVA AVE,NS,NE,None,0,20230512124615,14814694,141,None,POINT (-122.4157 37.707134),,,,,
40816,25th St&Connecticut St NE-NS/PS,25STCON1,25STCONN,3504,37.75236,-122.39634,0,CONNECTICUT ST,25TH ST,NS,NE,None,0,20230512124615,14808778,141,None,POINT (-122.39634 37.75236),54,54,2,9,26
43228,Dublin St&La Grande Ave SE-NS/BZ,DBLNLAGR,DBLNLAGR,913,37.719192,-122.425802,0,PERSIA AVE,DUBLIN ST,NS,SE,BZ,0,20230512124615,14814297,141,None,POINT (-122.425804 37.719193),90,90,9,1,19
43063,Masonic Ave&Fulton St SE-NS/RC,MSICFUL1,MSICFULT,5706,37.77571,-122.44636,0,FULTON ST,MASONIC AVE,NS,SE,BZ,1,20230512124615,14817209,141,None,POINT (-122.44636 37.77571),24,24,7,11,18
40723,14th St&Noe St SW-NS/PS,14STNOE,14STNOE,3259,37.7674,-122.43356,0,NOE ST,14TH ST,NS,SW,None,0,20230512124615,14808445,141,None,POINT (-122.43356 37.7674),28,28,7,5,5
41790,Judah St&Sunset Blvd SW-NS/SI,JUDASUN1,JUDASUNS,5225,37.760845,-122.495805,0,37TH AVE,JUDAH ST,NS,SW,SI,0,20230512124615,14811699,141,None,POINT (-122.495804 37.760845),39,39,10,7,35
